"","time","AvgTempNO1","Price_NOK","Energy","demand","HDH","price_lag1","price_lag2","price_lag24","price_lag168","HDH_lag24","demand_lag24","supply_lag168","hour","weekday","month","dummy_hour","dummy_weekday","dummy_month"
"619",2025-01-26 20:00:00,0.36,435.1968,3662961,5344.23,17.64,446.5264,447.4608,388.7104,1480.5568,14.82,5263.45,3899513,20,7,1,"20","7","1"
"620",2025-01-26 21:00:00,1.16,415.1072,3662961,5351.52,16.84,435.1968,446.5264,384.9728,759.3168,14.52,5159.94,3899513,21,7,1,"21","7","1"
"621",2025-01-26 22:00:00,1.06,410.6688,3662961,5274.71,16.94,415.1072,435.1968,374.1104,560.056,14.58,5048.86,3899513,22,7,1,"22","7","1"
"622",2025-01-26 23:00:00,1.18,408.216,3662961,5078.92,16.82,410.6688,415.1072,376.7968,520.8112,14.4,4877.82,3899513,23,7,1,"23","7","1"
"623",2025-01-27,1.32,354.8384,3662961,4820.62,16.68,408.216,410.6688,369.9056,502.824,14.2,4746.17,3899513,0,1,1,"0","1","1"
"624",2025-01-27 01:00:00,0.88,446.2928,3383238,4646.9,17.12,354.8384,408.216,331.4784,584.3504,14.38,4599.63,3662961,1,1,1,"1","1","1"
"625",2025-01-27 02:00:00,0.98,387.0752,3383238,4526.99,17.02,446.2928,354.8384,325.288,582.1312,14.42,4481.47,3662961,2,1,1,"2","1","1"
"626",2025-01-27 03:00:00,0.74,336.384,3383238,4464.58,17.26,387.0752,446.2928,275.2976,581.08,14.74,4420.21,3662961,3,1,1,"3","1","1"
"627",2025-01-27 04:00:00,1.3,179.5216,3383238,4458.83,16.7,336.384,387.0752,274.9472,557.6032,15.14,4351.72,3662961,4,1,1,"4","1","1"
"628",2025-01-27 05:00:00,1.2,186.0624,3383238,4497.96,16.8,179.5216,336.384,278.4512,560.2896,15.24,4319.06,3662961,5,1,1,"5","1","1"
"629",2025-01-27 06:00:00,1.1,340.2384,3383238,4677.01,16.9,186.0624,179.5216,282.072,600.8192,16.04,4329.26,3662961,6,1,1,"6","1","1"
"630",2025-01-27 07:00:00,0.78,390.3456,3383238,5213.13,17.22,340.2384,186.0624,353.5536,942.6928,16.44,4431.4,3662961,7,1,1,"7","1","1"
"631",2025-01-27 08:00:00,0.86,459.9584,3383238,5699.6,17.14,390.3456,340.2384,400.04,1950.80528,16.72,4575.57,3662961,8,1,1,"8","1","1"
"632",2025-01-27 09:00:00,0.78,556.552,3383238,5787.33,17.22,459.9584,390.3456,411.3696,1950.80528,16.6,4804.58,3662961,9,1,1,"9","1","1"
"633",2025-01-27 10:00:00,0.48,441.7376,3383238,5844.93,17.52,556.552,459.9584,415.5744,1950.80528,16.96,4969.86,3662961,10,1,1,"10","1","1"
"634",2025-01-27 11:00:00,0.5,432.3936,3383238,5876.16,17.5,441.7376,556.552,417.3264,1950.80528,16.46,5116.68,3662961,11,1,1,"11","1","1"
"635",2025-01-27 12:00:00,0.64,430.6416,3383238,5780.63,17.36,432.3936,441.7376,416.2752,1950.80528,16.08,5045.41,3662961,12,1,1,"12","1","1"
"636",2025-01-27 13:00:00,0.64,417.56,3383238,5764.03,17.36,430.6416,432.3936,406.8144,1950.80528,15.36,5026.23,3662961,13,1,1,"13","1","1"
"637",2025-01-27 14:00:00,0.4,422.6992,3383238,5759.14,17.6,417.56,430.6416,406.3472,1950.80528,15.24,4989.59,3662961,14,1,1,"14","1","1"
"638",2025-01-27 15:00:00,0.06,428.8896,3383238,5825.35,17.94,422.6992,417.56,409.968,1950.80528,15.74,5051.94,3662961,15,1,1,"15","1","1"
"639",2025-01-27 16:00:00,-0.18,427.0208,3383238,5961.63,18.18,428.8896,422.6992,411.72,1950.80528,16.42,5158.27,3662961,16,1,1,"16","1","1"
"640",2025-01-27 17:00:00,-0.4,427.488,3383238,6153.42,18.4,427.0208,428.8896,440.4528,1950.80528,17.6,5323.07,3662961,17,1,1,"17","1","1"
"641",2025-01-27 18:00:00,-0.42,438,3383238,6172.28,18.42,427.488,427.0208,447.4608,1950.80528,18.28,5419.15,3662961,18,1,1,"18","1","1"
"642",2025-01-27 19:00:00,-0.36,437.5328,3383238,6035.26,18.36,438,427.488,446.5264,1950.80528,18.16,5367.24,3662961,19,1,1,"19","1","1"
"643",2025-01-27 20:00:00,-0.2,425.6192,3383238,5938.8,18.2,437.5328,438,435.1968,1886.0864,17.64,5344.23,3662961,20,1,1,"20","1","1"
"644",2025-01-27 21:00:00,-0.14,426.5536,3383238,5835.91,18.14,425.6192,437.5328,415.1072,1422.5072,16.84,5351.52,3662961,21,1,1,"21","1","1"
"645",2025-01-27 22:00:00,-0.02,412.5376,3383238,5678.9,18.02,426.5536,425.6192,410.6688,1070.472,16.94,5274.71,3662961,22,1,1,"22","1","1"
"646",2025-01-27 23:00:00,0.16,402.0256,3383238,5503.47,17.84,412.5376,426.5536,408.216,585.4016,16.82,5078.92,3662961,23,1,1,"23","1","1"
"647",2025-01-28,0.16,390.2288,3383238,5221.43,17.84,402.0256,412.5376,354.8384,575.0064,16.68,4820.62,3662961,0,2,1,"0","2","1"
"648",2025-01-28 01:00:00,0.48,405.5296,3383238,4983.36,17.52,390.2288,402.0256,446.2928,470.9376,17.12,4646.9,3662961,1,2,1,"1","2","1"
"649",2025-01-28 02:00:00,0.44,402.4928,3383238,4885.24,17.56,405.5296,390.2288,387.0752,457.856,17.02,4526.99,3662961,2,2,1,"2","2","1"
"650",2025-01-28 03:00:00,0.62,408.9168,3383238,4781.66,17.38,402.4928,405.5296,336.384,451.8992,17.26,4464.58,3662961,3,2,1,"3","2","1"
"651",2025-01-28 04:00:00,0.84,412.5376,3383238,4719.39,17.16,408.9168,402.4928,179.5216,452.6,16.7,4458.83,3662961,4,2,1,"4","2","1"
"652",2025-01-28 05:00:00,1.06,415.224,3383238,4643.4,16.94,412.5376,408.9168,186.0624,455.7536,16.8,4497.96,3662961,5,2,1,"5","2","1"
"653",2025-01-28 06:00:00,1.1,420.1296,3383238,4746.7,16.9,415.224,412.5376,340.2384,477.3616,16.9,4677.01,3662961,6,2,1,"6","2","1"
"654",2025-01-28 07:00:00,1.76,459.9584,3383238,5208.14,16.24,420.1296,415.224,390.3456,559.2384,17.22,5213.13,3662961,7,2,1,"7","2","1"
"655",2025-01-28 08:00:00,1.62,1139.7344,3383238,5548.63,16.38,459.9584,420.1296,459.9584,1321.9424,17.14,5699.6,3662961,8,2,1,"8","2","1"
"656",2025-01-28 09:00:00,1.38,1233.992,3383238,5704.3,16.62,1139.7344,459.9584,556.552,1950.80528,17.22,5787.33,3662961,9,2,1,"9","2","1"
"657",2025-01-28 10:00:00,1.26,1209.1136,3383238,5802.37,16.74,1233.992,1139.7344,441.7376,1950.80528,17.52,5844.93,3662961,10,2,1,"10","2","1"
"658",2025-01-28 11:00:00,1.4,1205.96,3383238,5781.93,16.6,1209.1136,1233.992,432.3936,1950.80528,17.5,5876.16,3662961,11,2,1,"11","2","1"
"659",2025-01-28 12:00:00,1.74,1205.8432,3383238,5654.95,16.26,1205.96,1209.1136,430.6416,1744.2912,17.36,5780.63,3662961,12,2,1,"12","2","1"
"660",2025-01-28 13:00:00,1.84,1171.6208,3383238,5609.25,16.16,1205.8432,1205.96,417.56,1583.4576,17.36,5764.03,3662961,13,2,1,"13","2","1"
"661",2025-01-28 14:00:00,1.98,1205.96,3383238,5515.89,16.02,1171.6208,1205.8432,422.6992,1543.6288,17.6,5759.14,3662961,14,2,1,"14","2","1"
"662",2025-01-28 15:00:00,2.04,1278.2592,3383238,5386.28,15.96,1205.96,1171.6208,428.8896,1620.9504,17.94,5825.35,3662961,15,2,1,"15","2","1"
"663",2025-01-28 16:00:00,1.84,1232.9408,3383238,5472.47,16.16,1278.2592,1205.96,427.0208,1849.2944,18.18,5961.63,3662961,16,2,1,"16","2","1"
"664",2025-01-28 17:00:00,1.8,1477.52,3383238,5640.52,16.2,1232.9408,1278.2592,427.488,1950.80528,18.4,6153.42,3662961,17,2,1,"17","2","1"
"665",2025-01-28 18:00:00,1.78,1467.1248,3383238,5669.11,16.22,1477.52,1232.9408,438,1950.80528,18.42,6172.28,3662961,18,2,1,"18","2","1"
"666",2025-01-28 19:00:00,1.76,1366.6768,3383238,5564.04,16.24,1467.1248,1477.52,437.5328,1950.80528,18.36,6035.26,3662961,19,2,1,"19","2","1"
"667",2025-01-28 20:00:00,1.76,1227.3344,3383238,5438.34,16.24,1366.6768,1467.1248,425.6192,1793.6976,18.2,5938.8,3662961,20,2,1,"20","2","1"
"668",2025-01-28 21:00:00,1.72,880.3216,3383238,5506.39,16.28,1227.3344,1366.6768,426.5536,1178.2784,18.14,5835.91,3662961,21,2,1,"21","2","1"
"669",2025-01-28 22:00:00,1.64,680.0096,3383238,5431.73,16.36,880.3216,1227.3344,412.5376,1065.9168,18.02,5678.9,3662961,22,2,1,"22","2","1"
"670",2025-01-28 23:00:00,1.6,516.84,3383238,5260.28,16.4,680.0096,880.3216,402.0256,821.3376,17.84,5503.47,3662961,23,2,1,"23","2","1"
"671",2025-01-29,1.58,438.1168,3383238,5013.06,16.42,516.84,680.0096,390.2288,559.7056,17.84,5221.43,3662961,0,3,1,"0","3","1"
"672",2025-01-29 01:00:00,1.52,445.592,3383238,4756.17,16.48,438.1168,516.84,405.5296,507.8464,17.52,4983.36,3662961,1,3,1,"1","3","1"
"673",2025-01-29 02:00:00,1.58,434.1456,3383238,4666.34,16.42,445.592,438.1168,402.4928,453.6512,17.56,4885.24,3662961,2,3,1,"2","3","1"
"674",2025-01-29 03:00:00,1.52,433.0944,3383238,4606.49,16.48,434.1456,445.592,408.9168,476.544,17.38,4781.66,3662961,3,3,1,"3","3","1"
"675",2025-01-29 04:00:00,1.62,433.5616,3383238,4562.78,16.38,433.0944,434.1456,412.5376,476.3104,17.16,4719.39,3662961,4,3,1,"4","3","1"
"676",2025-01-29 05:00:00,1.7,432.3936,3383238,4538.4,16.3,433.5616,433.0944,415.224,473.2736,16.94,4643.4,3662961,5,3,1,"5","3","1"
"677",2025-01-29 06:00:00,1.62,444.424,3383238,4619.02,16.38,432.3936,433.5616,420.1296,492.0784,16.9,4746.7,3662961,6,3,1,"6","3","1"
"678",2025-01-29 07:00:00,1.6,643.4512,3383238,5085.85,16.4,444.424,432.3936,459.9584,919.4496,16.24,5208.14,3662961,7,3,1,"7","3","1"
"679",2025-01-29 08:00:00,1.6,1538.256,3383238,5350.57,16.4,643.4512,444.424,1139.7344,1950.80528,16.38,5548.63,3662961,8,3,1,"8","3","1"
"680",2025-01-29 09:00:00,1.64,1559.9808,3383238,5428.93,16.36,1538.256,643.4512,1233.992,1950.80528,16.62,5704.3,3662961,9,3,1,"9","3","1"
"681",2025-01-29 10:00:00,1.84,1417.7184,3383238,5449.28,16.16,1559.9808,1538.256,1209.1136,1950.80528,16.74,5802.37,3662961,10,3,1,"10","3","1"
"682",2025-01-29 11:00:00,2.14,1146.2752,3383238,5470.3,15.86,1417.7184,1559.9808,1205.96,1950.80528,16.6,5781.93,3662961,11,3,1,"11","3","1"
"683",2025-01-29 12:00:00,2.2,972.944,3383238,5430.04,15.8,1146.2752,1417.7184,1205.8432,1950.80528,16.26,5654.95,3662961,12,3,1,"12","3","1"
"684",2025-01-29 13:00:00,2.34,928.56,3383238,5495.86,15.66,972.944,1146.2752,1171.6208,1871.3696,16.16,5609.25,3662961,13,3,1,"13","3","1"
"685",2025-01-29 14:00:00,2.32,933.816,3383238,5586.16,15.68,928.56,972.944,1205.96,1928.0176,16.02,5515.89,3662961,14,3,1,"14","3","1"
"686",2025-01-29 15:00:00,2.26,956.9424,3383238,5483.26,15.74,933.816,928.56,1278.2592,1950.80528,15.96,5386.28,3662961,15,3,1,"15","3","1"
"687",2025-01-29 16:00:00,2.02,1118.5936,3383238,5311.42,15.98,956.9424,933.816,1232.9408,1950.80528,16.16,5472.47,3662961,16,3,1,"16","3","1"
"688",2025-01-29 17:00:00,1.78,1440.8448,3383238,5516.4,16.22,1118.5936,956.9424,1477.52,1950.80528,16.2,5640.52,3662961,17,3,1,"17","3","1"
"689",2025-01-29 18:00:00,1.72,1519.568,3383238,5570.93,16.28,1440.8448,1118.5936,1467.1248,1950.80528,16.22,5669.11,3662961,18,3,1,"18","3","1"
"690",2025-01-29 19:00:00,1.7,1374.6192,3383238,5471.37,16.3,1519.568,1440.8448,1366.6768,1950.80528,16.24,5564.04,3662961,19,3,1,"19","3","1"
"691",2025-01-29 20:00:00,1.56,1242.168,3383238,5435.71,16.44,1374.6192,1519.568,1227.3344,1894.8464,16.24,5438.34,3662961,20,3,1,"20","3","1"
"692",2025-01-29 21:00:00,1.54,1046.9952,3383238,5290.97,16.46,1242.168,1374.6192,880.3216,1518.2832,16.28,5506.39,3662961,21,3,1,"21","3","1"
"693",2025-01-29 22:00:00,1.36,626.048,3383238,5322.37,16.64,1046.9952,1242.168,680.0096,1446.2176,16.36,5431.73,3662961,22,3,1,"22","3","1"
"694",2025-01-29 23:00:00,1.24,495.3488,3383238,5163.44,16.76,626.048,1046.9952,516.84,1209.8144,16.4,5260.28,3662961,23,3,1,"23","3","1"
"695",2025-01-30,1.24,437.0656,3383238,4965.57,16.76,495.3488,626.048,438.1168,683.3968,16.42,5013.06,3662961,0,4,1,"0","4","1"
"696",2025-01-30 01:00:00,1.1,513.4528,3383238,4695.57,16.9,437.0656,495.3488,445.592,577.6928,16.48,4756.17,3662961,1,4,1,"1","4","1"
"697",2025-01-30 02:00:00,1.1,485.5376,3383238,4574.85,16.9,513.4528,437.0656,434.1456,460.8928,16.42,4666.34,3662961,2,4,1,"2","4","1"
"698",2025-01-30 03:00:00,0.96,466.1488,3383238,4472.13,17.04,485.5376,513.4528,433.0944,442.2048,16.48,4606.49,3662961,3,4,1,"3","4","1"
"699",2025-01-30 04:00:00,0.6,448.8624,3383238,4496.07,17.4,466.1488,485.5376,433.5616,442.2048,16.38,4562.78,3662961,4,4,1,"4","4","1"
"700",2025-01-30 05:00:00,0.3,451.7824,3383238,4537.35,17.7,448.8624,466.1488,432.3936,441.8544,16.3,4538.4,3662961,5,4,1,"5","4","1"
"701",2025-01-30 06:00:00,-0.14,520.5776,3383238,4690.86,18.14,451.7824,448.8624,444.424,445.3584,16.38,4619.02,3662961,6,4,1,"6","4","1"
"702",2025-01-30 07:00:00,-0.68,635.8592,3383238,5129.66,18.68,520.5776,451.7824,643.4512,1052.2512,16.4,5085.85,3662961,7,4,1,"7","4","1"
"703",2025-01-30 08:00:00,-0.72,829.1632,3383238,5606.08,18.72,635.8592,520.5776,1538.256,1561.8496,16.4,5350.57,3662961,8,4,1,"8","4","1"
"704",2025-01-30 09:00:00,-0.78,1173.9568,3383238,5704.7,18.78,829.1632,635.8592,1559.9808,1800.472,16.36,5428.93,3662961,9,4,1,"9","4","1"
"705",2025-01-30 10:00:00,-0.72,1183.6512,3383238,5695.38,18.72,1173.9568,829.1632,1417.7184,1767.184,16.16,5449.28,3662961,10,4,1,"10","4","1"
"706",2025-01-30 11:00:00,-0.36,1032.9792,3383238,5706.62,18.36,1183.6512,1173.9568,1146.2752,1491.3024,15.86,5470.3,3662961,11,4,1,"11","4","1"
"707",2025-01-30 12:00:00,-0.28,782.9104,3383238,5682.21,18.28,1032.9792,1183.6512,972.944,1266.4624,15.8,5430.04,3662961,12,4,1,"12","4","1"
"708",2025-01-30 13:00:00,0.12,948.416,3383238,5657.82,17.88,782.9104,1032.9792,928.56,1073.6256,15.66,5495.86,3662961,13,4,1,"13","4","1"
"709",2025-01-30 14:00:00,-0.02,860.9328,3383238,5544.18,18.02,948.416,782.9104,933.816,931.1296,15.68,5586.16,3662961,14,4,1,"14","4","1"
"710",2025-01-30 15:00:00,-0.14,998.4064,3383238,5512.47,18.14,860.9328,948.416,956.9424,757.5648,15.74,5483.26,3662961,15,4,1,"15","4","1"
"711",2025-01-30 16:00:00,-0.52,754.0608,3383238,5679.86,18.52,998.4064,860.9328,1118.5936,666.5776,15.98,5311.42,3662961,16,4,1,"16","4","1"
"712",2025-01-30 17:00:00,-0.76,892.2352,3383238,5762.61,18.76,754.0608,998.4064,1440.8448,917.464,16.22,5516.4,3662961,17,4,1,"17","4","1"
"713",2025-01-30 18:00:00,-1.08,1218.808,3383238,5748.48,19.08,892.2352,754.0608,1519.568,957.4096,16.28,5570.93,3662961,18,4,1,"18","4","1"
"714",2025-01-30 19:00:00,-1.28,916.1792,3383238,5693.61,19.28,1218.808,892.2352,1374.6192,820.4032,16.3,5471.37,3662961,19,4,1,"19","4","1"
"715",2025-01-30 20:00:00,-1.98,830.9152,3383238,5726.8,19.98,916.1792,1218.808,1242.168,673.1184,16.44,5435.71,3662961,20,4,1,"20","4","1"
"716",2025-01-30 21:00:00,-2.3,702.9024,3383238,5700.59,20.3,830.9152,916.1792,1046.9952,521.7456,16.46,5290.97,3662961,21,4,1,"21","4","1"
"717",2025-01-30 22:00:00,-2.64,638.5456,3383238,5628.63,20.64,702.9024,830.9152,626.048,490.7936,16.64,5322.37,3662961,22,4,1,"22","4","1"
"718",2025-01-30 23:00:00,-2.62,614.8352,3383238,5514.13,20.62,638.5456,702.9024,495.3488,508.8976,16.76,5163.44,3662961,23,4,1,"23","4","1"
"719",2025-01-31,-2.94,594.1616,3383238,5340.95,20.94,614.8352,638.5456,437.0656,498.152,16.76,4965.57,3662961,0,5,1,"0","5","1"
"720",2025-01-31 01:00:00,-3.5,522.3296,3383238,5185.63,21.5,594.1616,614.8352,513.4528,430.0576,16.9,4695.57,3662961,1,5,1,"1","5","1"
"721",2025-01-31 02:00:00,-3.88,494.5312,3383238,5080.22,21.88,522.3296,594.1616,485.5376,427.8384,16.9,4574.85,3662961,2,5,1,"2","5","1"
"722",2025-01-31 03:00:00,-4.24,496.5168,3383238,4980.12,22.24,494.5312,522.3296,466.1488,423.984,17.04,4472.13,3662961,3,5,1,"3","5","1"
"723",2025-01-31 04:00:00,-4.8,496.7504,3383238,4967.91,22.8,496.5168,494.5312,448.8624,421.7648,17.4,4496.07,3662961,4,5,1,"4","5","1"
"724",2025-01-31 05:00:00,-5.22,488.3408,3383238,5013.73,23.22,496.7504,496.5168,451.7824,420.9472,17.7,4537.35,3662961,5,5,1,"5","5","1"
"725",2025-01-31 06:00:00,-5.42,512.752,3383238,5173.76,23.42,488.3408,496.7504,520.5776,432.0432,18.14,4690.86,3662961,6,5,1,"6","5","1"
"726",2025-01-31 07:00:00,-5.92,988.8288,3383238,5562.39,23.92,512.752,488.3408,635.8592,449.2128,18.68,5129.66,3662961,7,5,1,"7","5","1"
"727",2025-01-31 08:00:00,-5.82,1661.5968,3383238,5972.4,23.82,988.8288,512.752,829.1632,768.544,18.72,5606.08,3662961,8,5,1,"8","5","1"
"728",2025-01-31 09:00:00,-5.98,1765.432,3383238,6168.47,23.98,1661.5968,988.8288,1173.9568,880.3216,18.78,5704.7,3662961,9,5,1,"9","5","1"
"729",2025-01-31 10:00:00,-4.86,1662.064,3383238,6099.2,22.86,1765.432,1661.5968,1183.6512,666.8112,18.72,5695.38,3662961,10,5,1,"10","5","1"
"730",2025-01-31 11:00:00,-4.28,1394.3584,3383238,6032.49,22.28,1662.064,1765.432,1032.9792,531.2064,18.36,5706.62,3662961,11,5,1,"11","5","1"
"731",2025-01-31 12:00:00,-2.54,1356.3984,3383238,5916.7,20.54,1394.3584,1662.064,782.9104,458.0896,18.28,5682.21,3662961,12,5,1,"12","5","1"
"732",2025-01-31 13:00:00,-1.88,1290.4064,3383238,5767.48,19.88,1356.3984,1394.3584,948.416,436.4816,17.88,5657.82,3662961,13,5,1,"13","5","1"
"733",2025-01-31 14:00:00,-1.28,1270.784,3383238,5647.99,19.28,1290.4064,1356.3984,860.9328,430.408,18.02,5544.18,3662961,14,5,1,"14","5","1"
"734",2025-01-31 15:00:00,-1.14,1253.6144,3383238,5579.85,19.14,1270.784,1290.4064,998.4064,477.8288,18.14,5512.47,3662961,15,5,1,"15","5","1"
"735",2025-01-31 16:00:00,-2.02,1577.1504,3383238,5585.65,20.02,1253.6144,1270.784,754.0608,478.9968,18.52,5679.86,3662961,16,5,1,"16","5","1"
"736",2025-01-31 17:00:00,-2.72,1772.44,3383238,5715.07,20.72,1577.1504,1253.6144,892.2352,434.7296,18.76,5762.61,3662961,17,5,1,"17","5","1"
"737",2025-01-31 18:00:00,-3.02,1609.9712,3383238,5813.32,21.02,1772.44,1577.1504,1218.808,430.8752,19.08,5748.48,3662961,18,5,1,"18","5","1"
"738",2025-01-31 19:00:00,-3.14,1930.12,3383238,5845.65,21.14,1609.9712,1772.44,916.1792,420.0128,19.28,5693.61,3662961,19,5,1,"19","5","1"
"739",2025-01-31 20:00:00,-3.4,1177.928,3383238,5751.41,21.4,1930.12,1609.9712,830.9152,403.6608,19.98,5726.8,3662961,20,5,1,"20","5","1"
"740",2025-01-31 21:00:00,-3.58,781.392,3383238,5649.26,21.58,1177.928,1930.12,702.9024,392.5648,20.3,5700.59,3662961,21,5,1,"21","5","1"
"741",2025-01-31 22:00:00,-3.98,636.3264,3383238,5579.66,21.98,781.392,1177.928,638.5456,384.1552,20.64,5628.63,3662961,22,5,1,"22","5","1"
"742",2025-01-31 23:00:00,-3.52,505.5104,3383238,5555.08,21.52,636.3264,781.392,614.8352,372.4752,20.62,5514.13,3662961,23,5,1,"23","5","1"
"743",2025-02-01,-4.02,487.4064,3383238,5494.6,22.02,505.5104,636.3264,594.1616,365.9344,20.94,5340.95,3662961,0,6,2,"0","6","2"
"744",2025-02-01 01:00:00,-4.56,488.224,3383238,5395.25,22.56,487.4064,505.5104,522.3296,355.656,21.5,5185.63,3662961,1,6,2,"1","6","2"
"745",2025-02-01 02:00:00,-5,485.0704,3383238,5298.15,23,488.224,487.4064,494.5312,320.1488,21.88,5080.22,3662961,2,6,2,"2","6","2"
"746",2025-02-01 03:00:00,-4.88,484.72,3383238,5241.37,22.88,485.0704,488.224,496.5168,319.5648,22.24,4980.12,3662961,3,6,2,"3","6","2"
"747",2025-02-01 04:00:00,-5.4,481.9168,3383238,5199.52,23.4,484.72,485.0704,496.7504,319.3312,22.8,4967.91,3662961,4,6,2,"4","6","2"
"748",2025-02-01 05:00:00,-6,487.4064,3383238,5212.35,24,481.9168,484.72,488.3408,324.0032,23.22,5013.73,3662961,5,6,2,"5","6","2"
"749",2025-02-01 06:00:00,-6.44,502.7072,3383238,5272.52,24.44,487.4064,481.9168,512.752,332.4128,23.42,5173.76,3662961,6,6,2,"6","6","2"
"750",2025-02-01 07:00:00,-6.46,519.176,3383238,5363.92,24.46,502.7072,487.4064,988.8288,360.4448,23.92,5562.39,3662961,7,6,2,"7","6","2"
"751",2025-02-01 08:00:00,-6.5,584.4672,3383238,5569.85,24.5,519.176,502.7072,1661.5968,368.3872,23.82,5972.4,3662961,8,6,2,"8","6","2"
"752",2025-02-01 09:00:00,-8.16,765.3904,3383238,5812,26.16,584.4672,519.176,1765.432,383.9216,23.98,6168.47,3662961,9,6,2,"9","6","2"
"753",2025-02-01 10:00:00,-6.26,1433.9536,3383238,5782.52,24.26,765.3904,584.4672,1662.064,386.1408,22.86,6099.2,3662961,10,6,2,"10","6","2"
"754",2025-02-01 11:00:00,-5.68,1351.4928,3383238,5806.13,23.68,1433.9536,765.3904,1394.3584,386.8416,22.28,6032.49,3662961,11,6,2,"11","6","2"
"755",2025-02-01 12:00:00,-4.18,1261.44,3383238,5694.77,22.18,1351.4928,1433.9536,1356.3984,386.608,20.54,5916.7,3662961,12,6,2,"12","6","2"
"756",2025-02-01 13:00:00,-3.14,1164.1456,3383238,5602.92,21.14,1261.44,1351.4928,1290.4064,384.9728,19.88,5767.48,3662961,13,6,2,"13","6","2"
"757",2025-02-01 14:00:00,-2.66,1093.1312,3383238,5478,20.66,1164.1456,1261.44,1270.784,384.3888,19.28,5647.99,3662961,14,6,2,"14","6","2"
"758",2025-02-01 15:00:00,-3.22,1143.8224,3383238,5415.69,21.22,1093.1312,1164.1456,1253.6144,384.3888,19.14,5579.85,3662961,15,6,2,"15","6","2"
"759",2025-02-01 16:00:00,-3.84,1368.1952,3383238,5425.55,21.84,1143.8224,1093.1312,1577.1504,389.1776,20.02,5585.65,3662961,16,6,2,"16","6","2"
"760",2025-02-01 17:00:00,-4.64,1615.344,3383238,5627.46,22.64,1368.1952,1143.8224,1772.44,401.9088,20.72,5715.07,3662961,17,6,2,"17","6","2"
"761",2025-02-01 18:00:00,-6,1773.9584,3383238,5856.02,24,1615.344,1368.1952,1609.9712,409.2672,21.02,5813.32,3662961,18,6,2,"18","6","2"
"762",2025-02-01 19:00:00,-6.9,1771.1552,3383238,5893.61,24.9,1773.9584,1615.344,1930.12,402.4928,21.14,5845.65,3662961,19,6,2,"19","6","2"
"763",2025-02-01 20:00:00,-7.4,1719.5296,3383238,5850.81,25.4,1771.1552,1773.9584,1177.928,388.7104,21.4,5751.41,3662961,20,6,2,"20","6","2"
"764",2025-02-01 21:00:00,-7.96,1660.7792,3383238,5751.73,25.96,1719.5296,1771.1552,781.392,384.9728,21.58,5649.26,3662961,21,6,2,"21","6","2"
"765",2025-02-01 22:00:00,-8.42,1542.1104,3383238,5648.01,26.42,1660.7792,1719.5296,636.3264,374.1104,21.98,5579.66,3662961,22,6,2,"22","6","2"
"766",2025-02-01 23:00:00,-8.74,939.072,3383238,5748.36,26.74,1542.1104,1660.7792,505.5104,376.7968,21.52,5555.08,3662961,23,6,2,"23","6","2"
"767",2025-02-02,-8.5,653.7296,3383238,5696.53,26.5,939.072,1542.1104,487.4064,369.9056,22.02,5494.6,3662961,0,7,2,"0","7","2"
"768",2025-02-02 01:00:00,-8.18,587.6208,3383238,5622.9,26.18,653.7296,939.072,488.224,331.4784,22.56,5395.25,3662961,1,7,2,"1","7","2"
"769",2025-02-02 02:00:00,-7.78,576.408,3383238,5509.03,25.78,587.6208,653.7296,485.0704,325.288,23,5298.15,3662961,2,7,2,"2","7","2"
"770",2025-02-02 03:00:00,-7.56,576.6416,3383238,5381.35,25.56,576.408,587.6208,484.72,275.2976,22.88,5241.37,3662961,3,7,2,"3","7","2"
"771",2025-02-02 04:00:00,-6.98,584.8176,3383238,5302.74,24.98,576.6416,576.408,481.9168,274.9472,23.4,5199.52,3662961,4,7,2,"4","7","2"
"772",2025-02-02 05:00:00,-6.84,579.7952,3383238,5276.53,24.84,584.8176,576.6416,487.4064,278.4512,24,5212.35,3662961,5,7,2,"5","7","2"
"773",2025-02-02 06:00:00,-6.46,606.6592,3383238,5255.77,24.46,579.7952,584.8176,502.7072,282.072,24.44,5272.52,3662961,6,7,2,"6","7","2"
"774",2025-02-02 07:00:00,-6.2,817.6,3383238,5280.01,24.2,606.6592,579.7952,519.176,353.5536,24.46,5363.92,3662961,7,7,2,"7","7","2"
"775",2025-02-02 08:00:00,-6.06,1400.6656,3383238,5236.17,24.06,817.6,606.6592,584.4672,400.04,24.5,5569.85,3662961,8,7,2,"8","7","2"
"776",2025-02-02 09:00:00,-5.78,1480.9072,3383238,5351.53,23.78,1400.6656,817.6,765.3904,411.3696,26.16,5812,3662961,9,7,2,"9","7","2"
"777",2025-02-02 10:00:00,-5.66,1484.4112,3383238,5526.89,23.66,1480.9072,1400.6656,1433.9536,415.5744,24.26,5782.52,3662961,10,7,2,"10","7","2"
"778",2025-02-02 11:00:00,-5.42,1401.8336,3383238,5698.91,23.42,1484.4112,1480.9072,1351.4928,417.3264,23.68,5806.13,3662961,11,7,2,"11","7","2"
"779",2025-02-02 12:00:00,-5.1,1393.0736,3383238,5741.2,23.1,1401.8336,1484.4112,1261.44,416.2752,22.18,5694.77,3662961,12,7,2,"12","7","2"
"780",2025-02-02 13:00:00,-4.78,1316.92,3383238,5765,22.78,1393.0736,1401.8336,1164.1456,406.8144,21.14,5602.92,3662961,13,7,2,"13","7","2"
